address,"total NEST to claim, wei"
0x7E960c15341D14C6C5ebeC46f0A3AD387a0b760e,170558767723903000000
0x7E9C187B0369C5d3e9E1ECA56999B45a7C7aC062,96980044267612200000
0x7eB1821aC65c5387E82eF2e26eAE7c49E7Ba0F19,2986516074546710000000
0x7ec3AC809984F54aeaaba3Bce2C3a76Cdae3B064,1293548298970600000000
0x7Ec4A166b471214FC3e9BD70D97687F0c8304d2f,1540151030023330000000
0x7ee4E555C4712C415739D062cf84Ac0572342780,24246448543761600000
0x7F0eF131bf040Bbf6A104D24D513eB9f6b0081E7,2141715607795770000000
0x7f39f27FBA98062C30ebC12a637065846678785F,66372839580783600000000
0x7F9C99d68eA60c59b6b852AE4cC58015da13160F,346292797731693000000
0x8052959d4055C94A484B69979c95fa5EE114d2F7,134835745360909000000
0x80570a7A9500339EE0d441D079a46F3f86A08c82,2141715607795770000000
0x806EA832aE8703cf703A8792268C8141d182158c,2459622983529230000000
0x80F0AAAF849D822526E80518B7D6FAC570638e49,2141715607795770000000
0x815612815D7fB01B1E8a97fe4A0996e77245A3Aa,2141715607795770000000
0x817f7dfA61c414cc1E9DCF7D328a2C7529A0fa03,131801769098513000000
0x8199117a9580A98e40b732b735fc42753422f981,2780208846877100000000
0x81B84FBB90D466862b6eec4aD15520f318DB029B,28777312854920100000
0x82210FbEd5336cb60Bc23e27703713a2D10136Cf,494468256347740000000
0x825572cD7ff73E81A2f28F05a430637Cd9abd4de,2141715607795770000000
0x82A1A2a9401C21d2Fe5B595910165baA54a8fF2F,559805006996360000000
0x82A5329566422efE7a5104805620fEE3d427B226,1293548298970600000000
0x82D1883ca96e57773429E785F195E32783B1C246,1470025167090900000000
0x82dcb7FD10C14F4F284E402810C0D9909C809af2,56076675780257100000000
0x82e87a258706f1e6838fF3b0212B66EB2562A8fc,16822689619300100000000
0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,2141715607795770000000
0x83090029C7F7C50B2c365648161C2F9C36bc58BD,15838844776495500000000
0x8310D0Ea5DA5A94e0ADec01F9Ba5C0d6D81E7359,37477444076945600000000
0x8358D058614edC4d6F484Df46060cAbEC4591576,36211371018022000000000
0x83836FD0e1051086b959eA930Ad38EBd047b1a19,2141715607795770000000
0x83Ac69EB7510D3aFf317791890741CDefE7e6C0b,618774593726959000
0x83B23f80EC517Cfe115c75dce0a8b5Ec0E25d845,1401324292682690000000
0x83F41b75aCa71d2bC9d3BEc5E2f028653c57588e,26834798188146500000
0x83FaD94eAa0FA69df6A9F13f7c3577Be6180b3BB,8674682451851250000000
0x83fE012cd7ed1864B8536096c703f107a62B8f76,67886030984749900000
0x842B1275c0709bC1cC0C6a91436fD41D7539Adb5,12748916703471600000000
0x8441649Fe427891e7502b0d18E9F35cC321083F6,28237560911935700000000
0x844A4c7A0E1BCA48eb0554bcc7A18B6a9f5a4f5B,2141715607795770000000
0x846B8221B2b01B1070278279471E2202d496Ad33,5863917763926280000000
0x846c1b630a6e6d544A70775e4254F0bb1a805621,762190956513120000000
0x84b17C19424a487303630eE15659A8828Ff07DFc,2302351580976340000000
0x852DCC7CBcD6d53b4D0ea637D05d1EAc6278AB7a,2141715607795770000000
0x85648C5566730068034a822A218B3d07Da84624E,2141715607795770000000
0x857b5901A5354ebA050C1E762b4942D2aDD40c6b,465469467721373000000
0x857D8F7Bf5aCF623147D322bba1A142b44fA076C,394395618983640000000
0x8605c7b18C75e05221653045690E1b01BDEE5CBA,1405016230867390000000000
0x8614d53c7307abE000eEA6daB78E07e3Ec2d0550,12183180234377700000
0x863E7aAded2B90a08802d362b7FBf228b65C5Bc9,4636144299231830000000
0x864DE5bbaf4b8c808E94a8385B95B0855d170137,808429006631597000000
0x8660406a6302Ae7C726cB4f3c24442b8BA49748b,1795026006825600000000
0x869191325254a82fBc858aB3cad9Bf91703Da353,4375495534167050000000
0x86Cb8C8401b6971fd043365397F3b65bf3eFB788,2141715607795770000000
0x86E3D8f8c1252600304047ADec71785C41671bC2,3011634300081820000000
0x87480657718C49f4BEf70BA4de49a3ac2a38AAD9,1293548298970600000000
0x8769FfaE2f834829E6986Ec1de6D4303d517BD15,32203577750695700000
0x87c3298BBF72ee60bdFf2E48dBd757199e970db8,169188222010757000000000
0x87d3627090a40DAC583DaF99991dA53457064e4F,911866963725401000000
0x87DCa7DD67e498Fc0329C44A3Ac096Ff49e7Aa78,2141715607795770000000
0x881475210E75b814D5b711090a064942b6f30605,1958176476403460000000
0x8832D07a813A17df7275E6B402efD514125605C7,2141715607795770000000
0x885a8Bd0AED00e5a042E7BB788fa56c9e0fee5a4,2337121188053210000000
0x8877c8405BB9c05273aF7262460202c32D9b8F19,104700301120097000000
0x887e8b6119B38C60cb03CAb204C0A704c6E0A473,1150446425524530000000
0x888Ca3F8063f08FE9CD678cbABBc850203900523,2141715607795770000000
0x88Ef9114EcC0F915AF7C5d5E525D73C6b2e001C5,111270231318925000000
0x897a7f6Af47881c62d7CA7e3Dc5BD8A1341Ad8ae,2141715607795770000000
0x89e05E469FA4a69642c0b986C971CDc058C2f3a9,7698283915666620000
0x89e648d36d3D67C4e9b70113308A968ACcbe7ee9,197999933234209000000
0x8A30Fe8DD7C1B8eE6fff8892731eD345b9E33B29,5509284899895210000000
0x8a50E4b278dcED01c6D7e1d8393484c09b274E75,88872465622476700000000
0x8a702Ec3948Fc97313D47F2A95dC516A30f93f81,4699496545787500000000
0x8a81D4d38DF772443234Bee5f0833c93236c6cF7,69266355991799900000
0x8Ad3d1c285edd3b18ff6576924fA6E8880D737a5,7862077190266860000
0x8b0473E5f2871d420b7891c01a45eF84eE2d523D,38339269713400600000000
0x8b2e83AD1375C3DEAdC7A155Df4C05243eBB5c9b,50336289015136200000
0x8B5176467107eb35B6374EF8eE899E7B930a4F3d,1800450557300210000000
0x8B6547ba2477DEd59B948F2ECF258689D2852436,48465644915982100000000
0x8b6680416dbFe39Ce2eda9189EAC0dfe72Cab92a,12112601784942900000000
0x8B79FB6306998814e3A36967bE53C2d852aad042,7620206149335850000000
0x8bfe553Ab794615B6009fbA5F077509A453DCBFd,164020765473107000000
0x8C1f48a0DB29aeaB0E0Ca7214C92cf6CCe877279,33557621783564200000000
0x8CB6943c6853999eDd223D4696a53c83147D9910,2141715607795770000000
0x8D07FccF762051Dc1C738D1b7ef573EdF1E62882,1389279213398410000000
0x8d452c1f4bAE385B13933c83EcFf70D74229915F,12110561997178300000000
0x8DcAC18996dC58b5eebfDC5D0A7b22E0B951A4b7,3947076723388940000000000
0x8dd7f771F959D1A9d9C06Be396Df1f102b8F797c,2587096597941190000000
0x8DE3c3891268502F77DB7E876d727257DEc0F852,359959436919818000000
0x8e1dFeb00c819B4D3b47cCBD97B248DC9F59cA8E,4287425848012650000000
0x8e3108b540f48758580146107D18004C0c1e84Ec,440256395135280000000
0x8EBD118444D8239505D66c8Cb6Ee36eee6aBED5e,1437283015885250000000
0x8F027841bE7dC4944016ccc887Ab84d3e23a6b42,14406345067967000000000
0x8f2ffa4Fe0a0cE367D9039E0e5d09fC3e76bAf95,3885933958872480000000
0x8f3aC00857376d891430840bA0BeBb6B1BcF20F2,11817811167070000000000
0x8f678841ebd0202Bc2E5c2d25B4170B5426abfa3,273119524223800000000000
0x8F8B4759dC93CA55bD6997DF719F20F581F10F5C,18691212607184900000000
0x8f9c3e0DF35Ee5f7919C3802A499C697514a6379,12721318602283200000000
0x8fCa38B661a4fd7cE6Fd4A3343e350c1caE7678d,1785989926059470000000
0x8fEE9d8bB738ceaD33eC53B6fC48e27AE3F245ba,16106338687647800000
0x9030D5C596d636eEFC8f0ad7b2788AE7E9ef3D46,9572871435780830000000
0x904BA3b57a3A896CF4438A18AcA227a1362eaF05,15607235423185800000
0x904DBC5Fdf2676F657C24903F307b276c992A404,5276435914665180000000
0x90554D3C00B5B34fa2849b76c17Bc874c90F9563,1293548298970600000000
0x90809D4d46c88fC1B0CE976CB4C6a9f704a47E52,78849986616650400000
0x90e607BD380F33DcCB09Ed2e96D5E6853AE3FE9d,1527180351311440000000
0x9132DA58c878b70F1c251d77117D249bC237248f,12639862470056400000000
0x9140D359f2855E6540609dd4A93773ED1f45f509,2658602641652170000000
0x9144EcD1387DCb218C9131fA11DFC70D213fedDc,177464239275985000000
0x915c0757e69d9E14aC0B5f653E1A410411Ba6ff6,5224849220973760000
0x91669a1BDB132C8103774A58410cF6934714DEa4,895133475401341000000
0x9170E8893Bb612063C48797Fe1f97382e9Ed223c,2141715607795770000000
0x91aC14C7d856a9B786e25b2d505EFcAf6B5cB180,492856252731342000000
0x9208a0c6D206B00AEAD7f447098671D50a89159e,2141715607795770000000
0x9213dc91b318F030EeAc9085871939C6C7C58089,2141715607795770000000
0x92231D9749CD83c21AC74e4d0267A8CEea97E4be,857223758875293000000
0x924caFec4F967BE5df085Ad94d8d50574F9a2BB0,361378667318428000000000
0x926eB5E50cb34E9836e7d93C645768CFB1e2B1Ce,2141715607795770000000
0x927d81b91c41D1961e3A7d24847b95484e60C626,57464381105811800000000
0x929EacC955200A875261Fe5FcF5eD6A53C2b4B74,2215070372340880000000
0x92C43859Db0F3E03EEa0f05529775F4612f5de33,1327534004425350000000
0x930A02451133C550b56ad7F9dd784644794fa3eF,1401342462569890000
0x9312F9B44Fddd1E8D96bF687C524E431dDED0f84,264636817267095000000
0x931d56d930fa3b0AD31094A57695B2F04b2B46Bf,256987419295838000000
0x93276cAe536091Aa90567C0850Fb96CD0C148424,10612849260720400000000
0x933f0f38A64D85b817C896bab6E16Ad9692BCE69,1991496424891060000000
0x9376CD921C608Adb895238a93580123c337BF1C2,742737289890036000000
0x941e1D74607Bb77a0838578715e7B9057E40327d,17545338316946600000000
0x942114d2222aF79422D11ddB0A96DdF2997feCb9,3684900337693300000000
0x943323BA3b6287b8260E37AE566149a440c07938,1051457639903430000
0x94535DE0Ee84f36343c539285183a98784f5257c,1335149929451780000000
0x946E051D96496E6C916a6e7a3282A25829f1638e,100562948267980000000000
0x947B545B2aBf42374bbA5b6f2Ca0249e987d6e0E,1681339309093970000000
0x94AE4d3666cD177896c52Be2aC2BB160f1092D8A,9883534102510420000000
0x94D36132722D772fE053ea13c57BbDBdF435C085,2757596275706640000000
0x951D6779Bb84ac96fca24C07Ca0fFC32Dc7ACcc0,2542674060147890000000
0x95350A353CC6B61a6f5eFd748577fA02ce9C31CB,1409088907860350000000
0x953c740Df004D14e1afDb8dAAa8D2E8BF98B3638,95224521425925900000
0x95b44cee2F64024C03b81DAc77cd84B91eCd93B1,589604126586355000000
0x95DfCB1B4A5323C7494F7f150856941a93d0Ee2a,3749046067465560000
0x95e1FE92C2155CE71dED3C5Dcd7826c024c2Ee79,1293548298970600000000
0x95ff003cE11608daB851bF3d021c7C304689E7f2,859685395317359000000
0x964245599b816295Fb68e6100B3729c61100bE48,64304150655780800000000
0x9652Ba3dADF1F498c8AAC39A197DF95A7605e337,5922762521870620000000
0x966D0c4485278A55113DC1F1E9e2044a3Cb50C33,24794922907784300000000
0x9691F1723498893F6AF224938af0DFCF90d465B4,473187294889289000000
0x96B089f540c8C1277CaDE989540fAEDbfC72aAdf,2141715607795770000000
0x96EDCEdC6973ce4DbE2b418B5D3c764c23cee77c,13110512198919500000000
0x96f235b899FE1F149C139394a6Cddb0666d2Ae33,26870764163759600000000
0x9709173Ed6F194a953a77204359DbFD0e88a54D0,778099601250166000000
0x970e467Bd9216f5FF20d2Db55F0ef46f35BF855C,705767021834446000000
0x9737209191b3549540e5Ea10629407956Cf60E58,18638538086395600000000
0x9741DD89FA0969aD0E2e26806C8Aaf334F9c7FA6,109471689433226000000000
0x977469bDe563c277Cd0e92326126413043F4baCF,2141715607795770000000
0x97D37E8B619cF4C6145da456766CA4FA157292D3,112644517139288000000000
0x97Db0E57b1C315a08cc889Ed405ADB100D7F137d,3088882923671750000000
0x97f61b4D01B6fA1ebc4f6307145029ebDd61184d,194677406749585000000
0x9875094945893d40979E2858B6cAf788dcCE3368,66360919526727300000000
0x98a0efc622cDc86B38484Ce6A6729606D26e500e,3541724560433530000000
0x98A38a9e3B430587cf7F0049741e189431191390,21405982058032000000000
0x98EC5a9996571219925CD82edBEA064D81FeD182,94143435837950900000000
0x9950Dd62617F6123551aa61DE4a31a0DEe02A4e9,1643181289214680000000
0x9967e52B586E71BBaF581F23511Ff933249D52EA,2283416128155410000000
0x9995271aE39F8684F680E521862a9a8341219F66,3613214169168590000000
0x99B6a44fa3d3e0d3f33464fFAC5710f31C3dB580,13753874180745600000000
0x99DeE42Daa80dB4BFBa4C66B9303804B1643e932,6578192382016710000000
0x99F568E049424f6A8B2ef200c7fAAd2A27426982,2459802831051900000000
0x9a33f771EC288C94B68df88C89C750d089982880,461157737775159000000
0x9a5B5905c24e199dC81E33C06633E708D19Dfd1A,50893646008472500000000
0x9aAE12dd452f78ae8919C2168717e7348392aD11,3098995489788350000000
0x9aaf68EE6A063979c1257B0Fec1875E16D40C11D,228234059192318000000
0x9aCf8D0315094d33Aa6875B673EB126483C3A2c0,403394618521243000000000
0x9B3fe4109F9Ee66F723CbEb353CEb365Ae666Ac2,15869620169800100000000
0x9b5C8aABf848a89B1378a930D42Fb094A7d94C74,132721839054314000000000
0x9B81FCdb243fF7137aFCB77209d1D4BE9dC3a6b2,2141715607795770000000
0x9B981cc4efEf5186F4436a349005dAEA13959b56,300840177842556000000
0x9BA00287ecF36714c91dFd9a58037F35B2B8544a,399638574253361000
0x9Bcdf9f62B5992d8689dD98882BA02Eb27c42410,2340570801197450000000
0x9c08992D333554Bf46c9c871783e1A12392c75Cb,2141715607795770000000
0x9CE3baAD375acedaAA730DC5157f99A35c74B318,278284773869869000000
0x9ceAd55d1b4f331C9A651015F9a5Ef19879d93AC,2141715607795770000000
0x9CEdB20c8Fd113c2eCC2c1C23406543941BdCe58,11474809777000300000000
0x9dD3045BA0dfd6136e0ce38fC322De3557279178,2587096597941190000000
0x9De41FE27A89c223E93303c07B2f07e9E56a15F8,111687913489487000000000
0x9e028c80AFF3b1A29C66fb213a98d1C634a536A8,1850279556055940000000
0x9e090724c6775829822efa1f9D06Cda555a52612,1651377737934180000000
0x9E0b62929a0cB9380B9F8dB8583E51eA39230Cff,1851701170629220000000
0x9E14F3b50eE1518d32259484d7B3AB1bf5Ec30C9,2141715607795770000000
0x9E3310EB9E19f5033f2Fafb0c1594e72FFC4082e,211361579014616000000000
0x9e4Db116A28278609eB229F1e746cd6De8DEcc86,116743798986795000000
0x9E8048B40DfaDa81b1902d21db3B45159B567b9f,41586153266281700000000
0x9eFcD6036eD7De9A9ec44D342C2Fb37dF12bF0e6,2141715607795770000000
0x9F27d386e15A8a332D697cfE5750B8D73751c830,587626797048296000000
0x9fAb59236A8608E5f1240FdeDDf0D22277c7Ce88,3872116406817200000000
0x9fB7Ed50fC5BaCE2E7e1101e8Fd6805c9A678C84,4195686244878050000000
0x9fC40486abc050495f3898F567D66E3C19dcf78b,3392904748760530000000
0xa00991F9Aa65a54dBDE368385771C5613A024693,163818650899020000000000
0xA098Ac597A37F981bd36e0c3DaDeB41a0eE438A7,25786300957933400000000
0xa0F60BECBd07DFD78383C5a7FEAF3c25Ad2800d2,2397099376271860000000
0xa10Ff7eb74497F809352409AB96e8c84Eeae7119,1931370753246170000000
0xa119E544569CBa0daefea99B44c4097F4a2825ab,53891381140437700000
0xa12EeC92d8C155C8ea9159Cb87da4e062BF9992d,116084783591175000000
0xA14D17ABF998FA2cA409De0efb74557258Bc8277,3880644896911790000000
0xa150DA57fE14E1964164FD52b55759c2649c5E9A,11805956495227500000000
0xa19Ad61447e5EA79bdDCeB037986944c41e198BC,251829632616750000000
0xA1a0e331825584bfbfd6c025a75B87C7bA795DE6,582404715016332000000
0xA1dc827898327bA1C46bE64B5ac168BE666DB64B,11361507454219200000000
0xA1e140D43b4749CF88897Fe52a9E6056142fE30C,159602840066319000000
0xA1E20C4D993608B8c4d719956EDFe595BC42c11E,142739999589830000000
0xA1F667AFC5A6f37674cb12Ce4B4a1ab0A9DF8a51,2141715607795770000000
0xa219712cC2Aaa5AA98CcF2A7ba055231F1752323,1052468205937750000000
0xa2D36f11E2225d1b89146F443350e825F15B8B68,2141715607795770000000
0xa304816C9c78505714f24FC13222fE07Ce0cc711,3113916027900040000000
0xA322166c6758D69cC3C6C0fe6ce7C2e82ffA99cF,3659238129855100000000
0xA3722b0dF43E0349517CBE969AdfafEF49Aa05Dc,1443861835125440000000
0xa3937174067Dd8710Dc250E75928deF2fD0d42e6,1293548298970600000000
0xA3B6CeFc43e6dCA3F4380D5a5C5DcE7071ED2bd6,3045314070439030000000
0xA3Cbd0c67DeE5142209ff0Cf155Bc2bC51AcF180,39575674940389300000000
0xa3cC2d84296bb93234E1E3929aC66cd9a62573c3,2141715607795770000000
0xA401728a9D792822f3a8A34991760be890B0fE36,502201191120112000000
0xa40ff3E9AA4fb77C7Ba7d955aA295911a187DBbE,13421948906373200000
0xa485Cf32D76AA53B97a57150133c0C4882174562,348095668154959000000
0xA4A3170a25fBA562E5a009F886405435cF279C2c,49747657408767800000
0xA4A62f7127C644AAEf733029E0D052E411fdafb4,21899548295694300000000
0xA4DEbED6824a5E42DE083271E96cB3c6F66D0d54,36050214161888800000000
0xa525Fcb70404336C591833A85abb1663b779CdDf,6751922772481300000
0xA5528B04d319C5fABa0b17007C385F27E37f37Bf,1799147790538410000000
0xa59C963ad0FB3e3544DC902f5C72ce4b38c7F7fb,8331174566056600000000
0xa5B8d4BfBf295EDDdde15340B2867Bd210A2D885,1125213349883160000000
0xA5ecC068db75fFb36d157625b08E747895A03d18,1381635054556220000000
0xA60AAdf62907bF06Dd714781d44Bbd4C2d783259,2141715607795770000000
0xa613E5fb6e821E946562537E2249CbfBFF81c7b8,11113427842090000000000
0xA65b44E85db0C0a280D203A88af460c308c86842,50575723410666600000
0xA6645C3c5B4E7F4780161b28F7f810dae1df95b3,378649403252760000000
0xa6bBAd15B9cc15cd1f81874D98dBb78F522161dC,93377009363661500000000
0xa6FcAC02B5A6aEF1Be0dcda8156694e291FDcBf5,139138876912243000000
0xA73B79C171542B41b0849e7c441aa667F71c3009,179537798221127000000
0xA78C8901622C2476Fd06D40F90dB5973508BEFFC,125976280741711000000
0xa7AB43295A9bddE0d185049c45ED5FfA1758c190,2385286444322700000000
0xa81166522864e01aB36071dd8A61D88bc808c581,5688801506073120000000
0xA84fE466486223FA9BbA2dD3ecFb5C1100311711,2141715607795770000000
0xa85D0f31b33FC9ADAF47887467f174a3ABC18CA4,161909652101790000000
0xa89705Bb48eA5b78b6F2B12cd4667EDd7CAafc13,2467919440486000000000
0xa8accDD3fa14B3441FBFeA16f6EF106c98E22b19,1293548298970600000000
0xA8DF0d3d1abf9fD16F992Bbf4595C621935cfE0A,2141715607795770000000
0xa8f1AF37779A8A3a3b1410a547Fa92B57574fbf5,2141715607795770000000
0xa8F62EAC6e5c15c180A5d7649C38B889e183d59e,4838797189968880000000
0xa917f7D519d7Ca5a095E4Ab6a9f2Eef689068c38,2108067113668510000000
0xA9AA89283B01e4a6C660Acc9EabF535F8679907d,83876000462427200000000
0xa9B7a57F9cDD3EE1430442420C474Cd8a656cD55,15033838236280900000000
0xaa0Ed77F435EbaEE1e56e83DccAA4B96CbDf1506,5192984214903
0xAa10bAD711Ae67325Af5469Ec5bbc788f769BCaE,50633050633924300000000
0xAA5880DCC5EE55edBd381cD66ed12028b734eefE,116171929710957000000000
0xaA970e6bD6E187492f8327e514c9E8c36c81f11E,2914975309199190000000
0xAAA2F466ad16aC9A68a8908D7b92Fdcc7ff438Ae,62960314906367400000
0xAB12253171A0d73df64B115cD43Fe0A32Feb9dAA,2144165398806220000000
0xaB1a27Ed3c6832B864E1fA2bE09b3336A7Ea620d,2589908512489990000000
0xAB2eF8AF693D09c1f32C44e4AA3d4393eA647d5D,27335383861752600000000
0xaB32bf707C9D9F78f1101F9b7B4D6B4b3727b6ea,859543365264447000
0xab58779cec2B82A75Ffd103fDc88D7e3aDb13468,2141715607795770000000
0xaB60a3588F30589914C81A83e2c48D03fef1537a,8595433652644470000
0xab61660F93dFfca32e3F526B20DAD35332080A12,170081685762045000000000
0xAB64196D3b1935d9Cc659858d3c2cA7C9d2e6707,1335882297639530000000
0xAB926273cafd857758048c675955dA975906cd8A,3361052822745300000000
0xaB9e01aeA5Ac65B0812F1E0D2EE89D7a6e7d25C9,8378690278807530000000
0xaBBf75A59AC8838FA46bd5260501B68ab28B95f6,32849344302583600000000
0xabc99c91513e26421106E1593f677800828B5284,47736639976812900000
0xAbE7c70427659660892F75a23444601A8d38f479,15270605646634300000000
0xabEa63C0967F2F5faf4b262c0104233ab5a56aC8,9269881164962980000
0xaC2184B785f0CB788aff43A60bFA9F8360688243,1745909534287910000000
0xAC6bf57B23654816505249e51d7a7BA12AC85411,824653640524998000000
0xaC86F57982301FEE6D9597f2c008333aE38765E7,748075516665636000000
0xac9558ce54f84e343AB5DA0FFAa5D0EA7C4E59A3,2141715607795770000000
0xaca4C5F626fE8924466ac432689d884003AC427f,796080180447128000000
0xaCbC9bF12851FC342eDc84647580a18B469F90D3,41592995442641200000000
0xaCd50015d9A7fbA1F53F2771307759b28f5f8B9B,53088912581402200000000
0xaCeFE2A4C44c607f5b55c89afa79806Ac787E94c,1171628316749910000000
0xAD2B1A87c7A677b7866AFF65fAAC38c458B01322,96310201009093400000
0xad53e74895c32120924502d8B650e2220926Ca7b,185567204748128000000000
0xaD89dFfe1D6945D871334d04CE538160309e5Db6,182584003266865000000
0xAd8D22b89E55490e72bB5b06971F47C4B329e8b2,14133134201931900000000
0xaDAFB3CEaaf91D928ce617514fD288296227a313,84081977387929300000000
0xadfBf9eccEE2C330D7a045fB5533b978FF5fF2b2,2941954294914920000000
0xAE1c38847Fb90A13a2a1D7E5552cCD80c62C6508,2141715607795770000000
0xae84493cAAb8d0c249389F87AF7C23614EABAcE4,14631597392760600000000
0xaeC7F373b16cd0F470B94eee154FD908f958ebD9,17110273282579300000000
0xaed25735d9bCCf1087e1eD33fCf8AEA1c9EE3Ee6,2494431157100270000000
0xaef36fC89e6D715517026B8094DEFF15F5DF6d03,1681794129284680000000
0xAefD7b72D53d74bD6833B359F1C1E84fDf1E8B03,504556355412717000000
0xaF0114811527B29E07B374EcA3114dBE20992c79,11823398516287700000000
0xAF0AC128D57781A37d3c91A91b9f3acC410F36bd,1114740481639400000000
0xAF4b8d2214A6e486A9e7b142fDC0c14323022b02,2564911455465490000000
0xaf9f1f85125FBA9C6b74455fF165269859C35529,394596454012283000000000
0xafaE671890DFBA8A9743a8eD7Fc80A5cf1b02e4F,266673650628468000000
0xafd7f0E8871E517daf1242574B65e147C254fbD3,3742411741140890000000
0xAFE2b51592b89095A4cFb18da2B5914b528f4c01,579527905126335000000
0xb031983Fd0Ca6d9c3e8eE6C371C88bc96c5d8dd7,204883395877056000000000
0xb057d918D29EaF7FCAbB54757E1112998F427489,35529339588156500000000
0xB0816D54C8c641e625747494A5894c120cC0a4a3,367170194580405000000
0xb0D6C06AD8986E571Bd411DB9877F1f2f1005bb0,2273652513545720000000
0xb0EA432eC505608a2cdeE05815508356B6f89231,2141715607795770000000
0xB0eB8B4003fDD74f3c7994fBE5fCE95aD10e3BCC,50020142370670300000000
0xb1028c2d61337589e515d6BdB949ed97935518b2,2141715607795770000000
0xb110e5D0cC2cA4AC1c0985367E698e936c633b92,2141715607795770000000
0xb136d7643a612447Eb603c051C193fdEAD1e0e37,3023796816018470000000
0xB13D1B60C8b3eECBc67048EFDABf07c6349Ba917,3759233597275350000000
0xB161F2be55C50023eFeeD44140483a7Be25FBB1e,37555162262542200000
0xB16a1d0da6c5a14759f96B088b947E82a8dC318D,62521134465964400000000
0xB172A3D49017673eB355bB2f841872e2401dc3Cc,21881940915756600000000
0xB1b4d2c37C3D76EAe8c47747De1D7dc782684849,894637642811451000000
0xB1b8C70f080cC663B5a1a9d9D36760cF17E019b9,86482849112705000000
0xB1D624068FfF9F7212324dC9494b22b7681aA5Cb,2587096597941190000000
0xB1Ecc06C51D2523145465C7C2C29930DD47f5947,1277844549771480000000
0xB22c0a39D40556D1Cd014700cBd626D82A88c072,60760051010259600000000
0xb24436606888Fe8177092B7a954C786140EaC635,370922627007390000000
0xb279Cb42Ab3d598Eb3A864399C11a52a5f506bA4,7006777964763180000000
0xb2Ae7773e14d857D1202cfc2A6A5a2A3de1525F5,14615134734854500000000
0xB34ee365B63B317DA18bBFB1f30Acfd55cEbd9De,12496389667326600000000
0xb3932Fe0f4aa6b684b6dffA1F7e68aB3A1E7442A,2141715607795770000000
0xb41e31A4ddc1c3eD12ee1aDe86f01Ff1E3F9Fb27,100140267947877000000000
0xb44B8F1f521D4B0F6643481EEbd43e4583232C76,1837107827338890000000
0xB48019d3717FC62803616831230A41E18aB5fFE0,1753539004475050000000
0xB480b083DC35eF37898d26cBd5e160dc64028876,2741886797112020000000
0xb4a3c2DebfC033Ee3399AD6aDf0B4fc74db92baA,7952586154513030000000
0xb4A778347cbb63E02818f417E659Ec60566A8AbF,2141715607795770000000
0xb4b9080afD286eF2f818eDbD69C7E9Fc7251D0A1,1338666166032720000000
0xb4e08bFe059AC65b75a2634Cdcf56Df311436d26,12861453875412700000000
0xB54B06c0769F78eF88B4c0CbF73E7bD8bC26Ed31,91960824187643200000
0xB57bF4012D47A2fa5043E98fd03e61419eFaae25,817409196375044000000
0xb588ea721B4096904e249fcd35cBbBFca91B808A,2141715607795770000000
0xB58B6e6C33871c4f199216A072FE7D227459f21B,2030683568156990000000
0xB5C32eCaED4fe62F7Abf26f83451cA3fa7265023,1888687846731600000000
0xb5f4af1a4B5021Ae10207E1C2E119ce8249B3007,2178264008900410000000
0xB632619Dd73db082Df23d7E8D5bEd09b63E31417,1063767677815240000000
0xB64b14660929EE27ee557cd0CEb272C5f984b1EE,1976727261314390000000
0xb6705b9CBe6C67Bad32389d391d37e91159171c1,6567149251684110000000
0xb672da855850130DA1912c3b3BDCf891e95C9CD3,354885428758960000
0xB6A13Fa6F23e7402eF62c644746FABF4004434dE,2141715607795770000000
0xB6c3e778FbfC698f5B3fc941fA4727525141E0Ca,4426440454846730000000
0xB6DC34F69d7973eb7C26D173644685F78E3b9858,23713626340125100000
0xB6e8c9ee416ab0B6Bb822151453f8d605AF3E982,153619583172425000000
0xB6F28ae8f31D85dC27361852b986286113Bc588D,101542334600706000000000
0xB70D29deCca758BB72Cd2967a989782F3acAd3e6,2141715607795770000000
0xB72C31DC4751f2dBc87756fDD9432d7cd82aE39f,2141715607795770000000
0xb7D0a559127C1D7dA559B717bE4aE69941F151c2,2141715607795770000000
0xb82bE987cF6f25d0F040Ca4567e3dacb4b92Aa91,21898621729385600000000
0xb85CA8B4EE48c5b00db26De546C1DF24c77db7B7,1863939718928520000000
0xB85CFc1CdD03430E3018E07861ba3509cD55015a,461590178464009000000
0xB86829bBb3a86D0662443dACdC630b21edA934d1,3880644896911790000000
0xb8989cdCA809C201c6a15c400585Da728ed5364f,74489541526369900000
0xb8b30758200475100082BC18D4C0495ce252F762,261960044174634000000
0xB8eaB9eD84144CF0e03b98cEe6d972de45795bEa,6602787130327870000000
0xb9C0aBA138B98656FfEa4309bfE2881b0b7c1d96,51531976063894800000000
0xbA0EAA19f49Ca94bF28e27968f54D4abf8936B9f,446664260368652000000
0xBA3614e031EfCF5e7D841b9014108Eb9014f110c,92134735684242000000
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,2154924817660630000000
0xBa93b1dB4b9a686A31889A450A701B5899304D9A,2142575151161030000000
0xba9A3c0a22bAebE8c4926227BdE32d6EdC0D5d28,8782005942111510000000
0xbA9B8E4355bD706e88BE4CfD856f8088aA6dDc72,8055185365563780000000
0xBaaDc7aa3701C09d488af0e584A61A2E7E00748E,2141715607795770000000
